7990
401	1 15	1 18	1 50	1 53
402	1 15	1 18	1 53	1 56
403	1 15	1 18	1 56	1 59
404	1 15	1 18	1 48	1 51
405	1 15	1 18	1 51	1 54
406	1 15	1 18	1 63	1 66
407	1 15	1 18	1 67	1 70
408	1 15	1 18	1 1	1 62
409	1 15	1 18	1 69	1 72
410	1 16	1 19	1 10	1 13
411	1 16	1 19	1 13	1 2
412	1 16	1 19	1 14	1 17
413	1 16	1 19	1 15	1 18
414	1 16	1 19	1 18	1 21
415	1 16	1 19	1 24	1 27
416	1 16	1 19	1 30	1 33
417	1 16	1 19	1 17	1 20
418	1 16	1 19	1 20	1 23
419	1 16	1 19	1 23	1 26
420	1 16	1 19	1 26	1 29
421	1 16	1 19	1 29	1 32
422	1 16	1 19	1 32	1 35
423	1 16	1 19	1 22	1 25
424	1 16	1 19	1 25	1 28
425	1 16	1 19	1 28	1 31
426	1 16	1 19	1 31	1 34
427	1 16	1 19	1 37	1 40
428	1 16	1 19	1 46	1 49
429	1 16	1 19	1 36	1 39
430	1 16	1 19	1 42	1 45
431	1 16	1 19	1 48	1 51
432	1 16	1 19	1 51	1 54
433	1 16	1 19	1 54	1 57
434	1 16	1 19	1 60	1 63
435	1 16	1 19	1 47	1 50
436	1 16	1 19	1 50	1 53
437	1 16	1 19	1 53	1 56
438	1 16	1 19	1 52	1 55
439	1 16	1 19	1 64	1 67
440	1 16	1 19	1 1	1 63
441	1 17	1 20	1 4	1 7
442	1 17	1 20	1 10	1 13
443	1 17	1 20	1 25	1 28
444	1 17	1 20	1 28	1 31
445	1 17	1 20	1 2	1 5
446	1 17	1 20	1 11	1 14
447	1 17	1 20	1 14	1 3
448	1 17	1 20	1 15	1 18
449	1 17	1 20	1 18	1 21
450	1 17	1 20	1 21	1 24
451	1 17	1 20	1 30	1 33
452	1 17	1 20	1 23	1 26
453	1 17	1 20	1 26	1 29
454	1 17	1 20	1 32	1 35
455	1 17	1 20	1 47	1 50
456	1 17	1 20	1 50	1 53
457	1 17	1 20	1 31	1 34
458	1 17	1 20	1 34	1 37
459	1 17	1 20	1 40	1 43
460	1 17	1 20	1 46	1 49
461	1 17	1 20	1 52	1 55
462	1 17	1 20	1 48	1 51
463	1 17	1 20	1 51	1 54
464	1 17	1 20	1 57	1 60
465	1 17	1 20	1 60	1 63
466	1 17	1 20	1 63	1 66
467	1 17	1 20	1 66	1 69
468	1 17	1 20	1 2	1 61
469	1 18	1 21	1 10	1 13
470	1 18	1 21	1 13	1 16
471	1 18	1 21	1 16	1 19
472	1 18	1 21	1 19	1 22
473	1 18	1 21	1 22	1 25
474	1 18	1 21	1 25	1 28
475	1 18	1 21	1 28	1 31
476	1 18	1 21	1 14	1 17
477	1 18	1 21	1 17	1 20
478	1 18	1 21	1 23	1 26
479	1 18	1 21	1 26	1 29
480	1 18	1 21	1 29	1 32
481	1 18	1 21	1 15	1 24
482	1 18	1 21	1 24	1 27
483	1 18	1 21	1 30	1 33
484	1 18	1 21	1 36	1 39
485	1 18	1 21	1 31	1 34
486	1 18	1 21	1 40	1 43
487	1 18	1 21	1 46	1 49
488	1 18	1 21	1 32	1 35
489	1 18	1 21	1 47	1 50
490	1 18	1 21	1 50	1 53
491	1 18	1 21	1 53	1 56
492	1 18	1 21	1 56	1 59
493	1 18	1 21	1 42	1 45
494	1 18	1 21	1 48	1 51
495	1 18	1 21	1 66	1 69
496	1 18	1 21	1 67	1 70
497	1 18	1 21	1 1	1 62
498	1 18	1 21	1 71	1 2
499	1 18	1 21	1 72	1 3
500	1 19	1 22	1 16	1 2
501	1 19	1 22	1 9	1 12
502	1 19	1 22	1 15	1 18
503	1 19	1 22	1 18	1 21
504	1 19	1 22	1 21	1 24
505	1 19	1 22	1 24	1 27
506	1 19	1 22	1 30	1 33
507	1 19	1 22	1 20	1 23
508	1 19	1 22	1 23	1 26
509	1 19	1 22	1 26	1 29
510	1 19	1 22	1 29	1 32
511	1 19	1 22	1 32	1 35
512	1 19	1 22	1 25	1 28
513	1 19	1 22	1 28	1 31
514	1 19	1 22	1 31	1 34
515	1 19	1 22	1 37	1 40
516	1 19	1 22	1 46	1 49
517	1 19	1 22	1 36	1 39
518	1 19	1 22	1 48	1 51
519	1 19	1 22	1 51	1 54
520	1 19	1 22	1 47	1 50
521	1 19	1 22	1 50	1 53
522	1 19	1 22	1 62	1 65
523	1 19	1 22	1 64	1 67
524	1 19	1 22	1 67	1 70
525	1 19	1 22	1 1	1 63
526	1 19	1 22	1 66	1 69
527	1 19	1 22	1 69	1 72
528	1 20	1 23	1 16	1 19
529	1 20	1 23	1 19	1 22
530	1 20	1 23	1 22	1 25
531	1 20	1 23	1 25	1 28
532	1 20	1 23	1 28	1 31
533	1 20	1 23	1 11	1 14
534	1 20	1 23	1 17	1 3
535	1 20	1 23	1 6	1 9
536	1 20	1 23	1 12	1 15
537	1 20	1 23	1 15	1 18
538	1 20	1 23	1 21	1 24
539	1 20	1 23	1 24	1 27
540	1 20	1 23	1 30	1 33
541	1 20	1 23	1 26	1 29
542	1 20	1 23	1 29	1 32
543	1 20	1 23	1 32	1 35
544	1 20	1 23	1 47	1 50
545	1 20	1 23	1 53	1 56
546	1 20	1 23	1 31	1 34
547	1 20	1 23	1 34	1 37
548	1 20	1 23	1 46	1 49
549	1 20	1 23	1 52	1 55
550	1 20	1 23	1 48	1 51
551	1 20	1 23	1 54	1 57
552	1 20	1 23	1 62	1 65
553	1 20	1 23	1 2	1 61
554	1 21	1 24	1 16	1 19
555	1 21	1 24	1 19	1 22
556	1 21	1 24	1 22	1 25
557	1 21	1 24	1 25	1 28
558	1 21	1 24	1 28	1 31
559	1 21	1 24	1 11	1 14
560	1 21	1 24	1 14	1 17
561	1 21	1 24	1 17	1 20
562	1 21	1 24	1 20	1 23
563	1 21	1 24	1 23	1 26
564	1 21	1 24	1 26	1 29
565	1 21	1 24	1 29	1 32
566	1 21	1 24	1 12	1 15
567	1 21	1 24	1 15	1 18
568	1 21	1 24	1 18	1 27
569	1 21	1 24	1 27	1 30
570	1 21	1 24	1 30	1 33
571	1 21	1 24	1 36	1 39
572	1 21	1 24	1 31	1 34
573	1 21	1 24	1 46	1 49
574	1 21	1 24	1 49	1 52
575	1 21	1 24	1 52	1 55
576	1 21	1 24	1 55	1 58
577	1 21	1 24	1 47	1 50
578	1 21	1 24	1 53	1 56
579	1 21	1 24	1 48	1 51
580	1 21	1 24	1 51	1 54
581	1 21	1 24	1 1	1 62
582	1 21	1 24	1 72	1 3
583	1 22	1 25	1 1	1 4
584	1 22	1 25	1 7	1 10
585	1 22	1 25	1 10	1 13
586	1 22	1 25	1 13	1 16
587	1 22	1 25	1 16	1 19
588	1 22	1 25	1 19	1 2
589	1 22	1 25	1 9	1 12
590	1 22	1 25	1 15	1 18
591	1 22	1 25	1 18	1 21
592	1 22	1 25	1 21	1 24
593	1 22	1 25	1 24	1 27
594	1 22	1 25	1 27	1 30
595	1 22	1 25	1 30	1 33
596	1 22	1 25	1 11	1 14
597	1 22	1 25	1 20	1 23
598	1 22	1 25	1 23	1 26
599	1 22	1 25	1 26	1 29
600	1 22	1 25	1 29	1 32
601	1 22	1 25	1 32	1 35
602	1 22	1 25	1 28	1 31
603	1 22	1 25	1 31	1 34
604	1 22	1 25	1 40	1 43
605	1 22	1 25	1 36	1 39
606	1 22	1 25	1 57	1 60
607	1 22	1 25	1 60	1 63
608	1 22	1 25	1 56	1 59
609	1 22	1 25	1 59	1 62
610	1 22	1 25	1 62	1 65
611	1 22	1 25	1 58	1 61
612	1 22	1 25	1 61	1 64
613	1 22	1 25	1 64	1 67
614	1 22	1 25	1 67	1 70
615	1 22	1 25	1 1	1 63
616	1 22	1 25	1 63	1 66
617	1 22	1 25	1 72	1 3
618	1 22	1 25	1 71	1 2
619	1 23	1 26	1 4	1 7
620	1 23	1 26	1 10	1 13
621	1 23	1 26	1 13	1 16
622	1 23	1 26	1 16	1 19
623	1 23	1 26	1 19	1 22
624	1 23	1 26	1 22	1 25
625	1 23	1 26	1 25	1 28
626	1 23	1 26	1 28	1 31
627	1 23	1 26	1 5	1 8
628	1 23	1 26	1 14	1 17
629	1 23	1 26	1 17	1 20
630	1 23	1 26	1 20	1 3
631	1 23	1 26	1 12	1 15
632	1 23	1 26	1 15	1 18
633	1 23	1 26	1 18	1 21
634	1 23	1 26	1 21	1 24
635	1 23	1 26	1 24	1 27
636	1 23	1 26	1 27	1 30
637	1 23	1 26	1 33	1 36
638	1 23	1 26	1 29	1 32
639	1 23	1 26	1 31	1 34
640	1 23	1 26	1 69	1 72
641	1 23	1 26	1 71	1 2
642	1 23	1 26	1 2	1 61
643	1 23	1 26	1 70	1 1
644	1 24	1 27	1 7	1 10
645	1 24	1 27	1 10	1 13
646	1 24	1 27	1 13	1 16
647	1 24	1 27	1 16	1 19
648	1 24	1 27	1 19	1 22
649	1 24	1 27	1 22	1 25
