Spa.1,Spa.2,Spa.3,Spa.4,Vp,In,dev
552,1,49,1,1.0,-0.001082939,0.0
553,1,49,1,63.0,0.011447099,0.0
554,1,49,1,66.0,-0.006389472,0.0
555,1,49,1,69.0,-0.002771856,0.0
556,1,49,1,72.0,-0.001880483,0.0
557,1,49,1,3.0,-0.00013686,0.0
558,1,50,1,4.0,0.000743998,0.0
559,1,50,1,7.0,0.000740777,0.0
560,1,50,1,10.0,0.000463791,0.0
561,1,50,1,13.0,-0.00026303,0.0
562,1,50,1,16.0,-0.003935782,0.0
563,1,50,1,19.0,-0.0030082,0.0
564,1,50,1,22.0,-0.00310375,0.0
565,1,50,1,25.0,-0.045042482,0.0
566,1,50,1,28.0,0.021276413,0.0
567,1,50,1,31.0,0.016344339,0.0
568,1,50,1,5.0,0.000843298,0.0
569,1,50,1,8.0,0.000700421,0.0
570,1,50,1,11.0,0.000232041,0.0
571,1,50,1,14.0,-0.001079636,0.0
572,1,50,1,17.0,-0.004293837,0.0
573,1,50,1,20.0,-0.002866139,0.0
574,1,50,1,23.0,-0.004481834,0.0
575,1,50,1,26.0,-0.029279093,0.0
576,1,50,1,29.0,0.013228499,0.0
577,1,50,1,32.0,0.014473573,0.0
578,1,50,1,6.0,0.000795574,0.0
579,1,50,1,9.0,0.000621643,0.0
580,1,50,1,12.0,2.04e-05,0.0
581,1,50,1,15.0,-0.002892411,0.0
582,1,50,1,18.0,-0.003458224,0.0
583,1,50,1,21.0,-0.003124319,0.0
584,1,50,1,24.0,-0.012208464,0.0
585,1,50,1,27.0,-0.016430052,0.0
586,1,50,1,30.0,0.016000593,0.0
587,1,50,1,33.0,0.011348471,0.0
588,1,50,1,34.0,0.009542706,0.0
589,1,50,1,37.0,0.009181085,0.0
590,1,50,1,40.0,0.000133059,0.0
591,1,50,1,43.0,-0.000959314,0.0
592,1,50,1,46.0,-0.001166414,0.0
593,1,50,1,49.0,-3.183468253,0.0
594,1,50,1,52.0,4.118211345,0.0
595,1,50,1,55.0,0.006153194,0.0
596,1,50,1,58.0,-0.809498364,0.0
597,1,50,1,61.0,-0.095294188,0.0
598,1,50,1,35.0,0.009666073,0.0
599,1,50,1,38.0,0.005932185,0.0
600,1,50,1,41.0,-0.000344221,0.0
601,1,50,1,44.0,-0.001091642,0.0
602,1,50,1,47.0,-0.001203166,0.0
603,1,50,1,33.0,-0.009388337,0.0
604,1,50,1,36.0,0.009882686,0.0
605,1,50,1,39.0,0.002158621,0.0
606,1,50,1,42.0,-0.000699166,0.0
607,1,50,1,45.0,-0.001128102,0.0
608,1,50,1,48.0,-0.001051602,0.0
